user_id,date,treatment,y,cost,log_propensity,age,gender,region,past_purchases,ses_score,propensity_score
2574,2023-05-16,0,4464.589872946712,0.0,-0.5863748604522733,45.877430615741524,M,Tokyo,9.0,1,0.5563404451860628
2575,2023-09-13,0,1140.8474069523122,0.0,-0.7931705418947786,40.3018169437129,M,Tokyo,4.0,1,0.45240813993648676
2576,2023-12-26,1,1477.4818264111227,371.0771809584632,-0.2104826860402562,53.375508716043626,F,Other,5.0,4,0.8101930825823296
2577,2023-11-25,1,1274.72285859491,353.7316588107122,-0.7723428904687724,29.914096235102466,M,Fukuoka,3.0,2,0.46192954908551276
2578,2023-02-18,0,1072.094370863968,0.0,-0.4549713947900438,45.04749683231351,F,Other,0.0,3,0.6344661166251312
2579,2023-10-19,1,1695.4850738608743,353.31535845682697,-0.5981388691997187,20.0,M,Tokyo,8.0,3,0.549833997312478
2580,2023-11-20,0,1109.1840828602242,0.0,-0.4998274695730759,46.10635575098247,F,Other,5.0,2,0.6066353136340381
2581,2023-03-19,0,1705.3246482604418,0.0,-0.25667197605046793,69.29589543309845,F,Nagoya,7.0,2,0.7736219385730191
2582,2023-04-15,1,1710.7020352332156,860.215786637801,-0.55337088610563,25.077154712986882,F,Osaka,7.0,3,0.5750082524047352
2583,2023-06-18,0,1014.8921624867932,0.0,-0.9690495786206748,28.602968020183372,F,Tokyo,5.0,1,0.3794434978946117
2584,2023-08-05,1,1745.6345901256461,500.61855405273,-0.31854543373126626,29.34976835662672,M,Fukuoka,2.0,5,0.7272060374213268
2585,2023-04-29,0,1439.2080409087503,0.0,-0.19099357896576502,41.94997338702393,M,Other,6.0,5,0.8261378926938556
2586,2023-07-09,0,1270.3750547068546,0.0,-0.6579716276286344,24.054455907194228,M,Tokyo,3.0,3,0.5179007653172275
2587,2023-09-12,0,1095.235004464204,0.0,-0.42364798443142915,46.3187106803647,M,Tokyo,9.0,2,0.6546542897549479
2588,2023-09-23,0,1274.4891926269806,0.0,-0.34666018180890873,52.702599182037474,F,Fukuoka,2.0,3,0.7070455542801432
2589,2023-05-29,0,1078.6209219226089,0.0,-0.6979304426935982,48.015208201806765,M,Other,3.0,1,0.497614079623303
2590,2023-06-13,1,1767.2985664729913,107.09895757988748,-0.533382155248308,20.0,M,Fukuoka,11.0,3,0.5866175789173301
2591,2023-05-20,1,1785.686931883029,72.39847537403327,-0.5342816496895022,54.92751497737909,Other,Tokyo,6.0,1,0.586090156908041
2592,2023-12-13,1,1549.3119392084625,,-0.24711182764465908,54.0605112138052,M,Osaka,1.0,4,0.7810533451915365
2593,2023-09-15,0,1365.176629937183,0.0,-0.37936877549165016,52.45242058519457,F,Osaka,8.0,2,0.6842932154632035
2594,2023-09-26,0,1179.6929112322957,0.0,-0.32202981112800755,45.592633729837374,M,Other,8.0,3,0.7246765864814018
2595,2023-06-30,0,,0.0,-0.6448313173609771,43.30283971307699,M,Sapporo,8.0,1,0.5247510509335417
2596,2023-06-09,0,1635.1579349022436,0.0,-0.3093626414371049,55.48584097189595,F,Nagoya,3.0,3,0.7339145738265116
2597,2023-12-17,0,1089.3732232396287,0.0,-0.35122499422337006,68.85270231405181,F,Tokyo,8.0,1,0.7038253792949946
2598,2023-10-15,1,1722.219343170153,1007.9133558308454,-0.2820995611781966,25.704393049527255,M,Other,7.0,5,0.7541985917945919
2599,2023-10-15,0,1585.3235766840278,0.0,-0.29106304988537063,56.17188093692158,M,Nagoya,4.0,3,0.7474685486260431
2600,2023-08-14,0,1218.4759603363577,0.0,-0.5710502235747688,38.70674352988821,M,Other,6.0,2,0.5649318222212025
2601,2023-01-11,0,1282.6785541894149,0.0,-0.40596537600867455,38.05490421957099,M,Nagoya,,3,0.6663332380417412
2602,2023-01-10,0,1015.2982608812014,0.0,-1.2411538743861275,20.0,M,Sapporo,2.0,1,0.28905049737499605
2603,2023-09-28,0,1155.5316559901573,0.0,-0.4126164530394413,35.72815885726907,F,Sapporo,8.0,3,0.6619161099595633
2604,2023-09-30,1,1399.3180779509316,86.61014925882043,-0.5754007465599001,25.04102563047377,M,Tokyo,14.0,2,0.5624794118450904
2605,2023-07-02,0,881.1754284565311,0.0,-0.47738358119940616,33.042183557410816,F,Other,,3,0.6204045080407865
2606,2023-06-02,1,1472.7049043296088,124.79448323797091,-0.690243345121745,23.527204243327752,F,Tokyo,2.0,3,0.5014540277261367
2607,2023-11-11,0,1336.894239058542,0.0,-0.3875159032761892,33.2663741903049,M,Fukuoka,3.0,4,0.6787408398625435
2608,2023-11-30,0,1124.3905391129647,0.0,-0.4865676705781019,33.90834464464895,M,Other,,3,0.6147327424546616
2609,2023-05-04,0,1295.7821983836232,0.0,-0.2533714045661534,41.45132377658201,Other,Tokyo,8.0,4,0.7761795515538422
2610,2023-04-24,1,1640.5162307654548,195.71340905663777,-0.3558650682994543,,M,Nagoya,5.0,5,0.700567142473973
2611,2023-10-05,1,1589.2263796938923,219.8888612093047,-0.42005533555051056,,F,Nagoya,1.0,5,0.6570104626734988
2612,2023-08-01,0,994.7793073727984,0.0,-0.5280855110292344,45.4287140609579,M,Fukuoka,4.0,2,0.5897329266871423
2613,2023-06-21,0,931.1865810804175,0.0,-0.3738518898495217,28.038428243948516,F,Other,7.0,4,0.6880788156392315
2614,2023-10-15,0,1256.103409638608,0.0,-0.20443657147479133,56.11794685344897,M,Nagoya,12.0,3,0.8151064411773427
2615,2023-06-23,0,963.0780040377897,0.0,-0.4549909621739924,43.3790458302257,M,Sapporo,1.0,3,0.634453701904485
2616,2023-04-23,1,1474.3905202891463,281.885188783396,-0.22580791508762588,49.10143225309611,M,Tokyo,6.0,4,0.7978713458948226
2617,2023-05-02,0,1334.8021308358923,0.0,-0.39176896457683624,61.16038480631342,M,Tokyo,2.0,2,0.6758602434815705
2618,2023-02-01,0,1190.521085396125,0.0,-0.5498453154503982,35.354337822901414,F,Osaka,1.0,3,0.5770390624048326
2619,2023-08-10,0,1320.2310708269715,0.0,-0.38961200297290927,31.382699418755863,F,Fukuoka,12.0,3,0.6773196214218772
2620,2023-04-29,0,1302.5027201799294,0.0,-0.5793328383058414,53.0755387839822,M,Tokyo,5.0,1,0.5602720338426166
2621,2023-02-08,0,1636.5874650749613,0.0,-0.2052250861455224,47.64270345894529,F,Fukuoka,9.0,4,0.8144639711220084
2622,2023-09-25,0,1297.88756439216,0.0,-0.4871647255350929,37.190045352680485,F,Osaka,3.0,3,0.6143658227700027
2623,2023-08-21,1,1652.1825465826466,321.393959013234,-0.2572885490055495,60.87186950433913,F,Sapporo,4.0,3,0.7731450912288702
2624,2023-01-18,1,1482.8058333741035,,-0.2509308876075826,36.81633535240104,M,Tokyo,3.0,5,0.7780761443045736
2625,2023-05-29,0,5289.524241479783,0.0,-0.3514717600158056,40.49160456333672,F,Nagoya,1.0,4,0.7036517206948941
2626,2023-05-29,1,1519.1790357191232,448.9692938695043,-0.3107021978453545,40.31833976251388,M,Nagoya,4.0,4,0.7329321120343071
2627,2023-05-06,0,1206.8940970077992,0.0,-0.9869288827819069,25.981091576522935,F,Other,6.0,1,0.3727196006021801
2628,2023-10-29,0,1780.4801454385447,0.0,-0.40821723267932647,41.163780842295864,F,Fukuoka,5.0,3,0.6648344392679126
2629,2023-12-26,0,1600.958175395875,0.0,-0.2567477734289616,60.951402660977365,F,Sapporo,4.0,3,0.7735633022803892
2630,2023-08-26,0,1458.3300420075004,0.0,-0.3410857389824943,46.67452473064264,F,Other,6.0,3,0.7109979452526105
2631,2023-05-15,0,6990.268563426169,0.0,-0.5918703757821203,40.46595139598397,F,Fukuoka,4.0,2,0.5532914533046591
2632,2023-05-31,0,1518.3542347048183,0.0,-0.5021864075848603,37.573490782514966,M,Tokyo,2.0,3,0.6052059850447524
2633,2023-08-24,0,1105.186428701221,0.0,-0.47449613744928815,44.963005426095265,F,Other,7.0,2,0.6221984799103827
2634,2023-08-12,1,1946.839245773172,309.41096205747425,-0.6504041206507564,51.246499427337774,M,Fukuoka,3.0,1,0.5218348498048065
2635,2023-07-22,0,1668.9686509164621,0.0,-0.36367345769382536,49.138582463346296,M,Osaka,3.0,3,0.6951181430682969
2636,2023-09-13,0,956.9234775109751,0.0,-0.492991703405968,,F,Fukuoka,4.0,3,0.6107963364741035
2637,2023-03-27,0,1329.020597668425,0.0,-0.1931513172650369,44.87172391165172,F,Other,4.0,5,0.8243572251202799
2638,2023-05-30,0,1935.3724584920792,0.0,-0.35110896483235393,,F,Other,5.0,3,0.7039070484630677
2639,2023-08-23,0,1276.2866178341676,0.0,-0.6947673629262082,24.892075187095323,F,Other,1.0,3,0.49919056461032335
2640,2023-12-11,1,1263.1812565133214,786.8450311806859,-0.6322691884220908,42.52345811775542,F,Tokyo,1.0,2,0.531384619936895
2641,2023-01-22,0,1015.8387397519855,0.0,-0.8833821551768701,20.0,M,Osaka,5.0,2,0.41338242108267
2642,2023-12-14,0,1463.2006071534336,0.0,-0.39753123608711827,47.23800564731778,M,Tokyo,2.0,3,0.6719769522891376
2643,2023-10-12,0,1416.793851444818,0.0,-0.5141582097868631,49.905145818440225,F,Tokyo,2.0,2,0.5980037764282209
2644,2023-09-26,0,1825.7848169564902,0.0,-0.20390888053437345,,M,Other,7.0,4,0.8155366789681896
2645,2023-09-15,0,1129.1915636429633,0.0,-0.7327885743114271,34.07429721745649,F,Osaka,2.0,2,0.48056702291705555
2646,2023-01-29,0,1402.4463098941699,0.0,-0.374501703691542,44.63570252536052,F,Nagoya,5.0,3,0.6876318377423037
2647,2023-08-01,0,1540.8296444746895,0.0,-0.16921588189513012,61.35930768311751,F,Nagoya,5.0,4,0.8443266087812666
2648,2023-10-10,0,1446.2736799512718,0.0,-0.16227979860815928,61.20654472436888,F,Sapporo,6.0,4,0.8502032854611331
2649,2023-02-19,0,1120.606240844852,0.0,-0.407561117663921,39.562409511601594,M,Tokyo,6.0,3,0.6652707902589056
2650,2023-04-05,1,6958.473199296351,256.37134301127537,-0.5924444698234897,42.089794460943395,F,Tokyo,3.0,2,0.5529739031386696
2651,2023-03-29,0,1755.4757383837944,0.0,-0.12693873781391127,56.6636671710165,M,Osaka,6.0,5,0.8807876298200571
2652,2023-02-13,1,1338.94375512836,50.79914049167302,-0.42005533555051056,20.0,M,Osaka,,4,0.6570104626734988
2653,2023-10-05,1,1995.0337735246924,74.68698235427479,-0.36967189163273884,35.153863859844634,M,Other,3.0,4,0.690961003435395
2654,2023-06-20,0,1241.2071282672598,0.0,-0.37078866994563303,60.03355683305135,F,Sapporo,4.0,2,0.6901897838923762
2655,2023-07-08,0,1234.8292745030294,0.0,-0.3162752721508477,54.62800812527149,F,Osaka,3.0,3,0.7288587879242973
2656,2023-12-19,0,1129.7365884525302,0.0,-0.7102058931707734,45.53895666474857,F,Other,4.0,1,0.4915429815984322
2657,2023-07-03,0,-606.0110662233637,0.0,-0.7709570475733484,20.0,F,Tokyo,9.0,2,0.46257015465625057
2658,2023-01-03,0,1224.85731169793,0.0,-0.631408925218834,39.25134650438257,F,Sapporo,3.0,2,0.5318419472550173
2659,2023-07-10,1,1267.7078986949718,473.52960062640193,-0.5609644272163188,31.151269056251003,F,Tokyo,3.0,3,0.5706584397424987
2660,2023-04-28,1,1370.425064948185,239.89053545239125,-0.19265731794191954,44.9655835422582,F,Sapporo,4.0,5,0.824764557634255
2661,2023-01-19,0,1227.2882345109044,0.0,-0.5392791584592475,,F,Osaka,6.0,3,0.5831684728601332
2662,2023-01-23,0,1134.5756959155233,0.0,-0.6499119869039595,24.614149075380887,F,Tokyo,3.0,3,0.5220917255481259
2663,2023-01-30,0,1689.0515338127009,0.0,-0.3558650682994543,20.0,M,Tokyo,5.0,5,0.700567142473973
2664,2023-10-22,1,1517.5607208961571,113.32795552433394,-0.4201197844363355,58.327070274650524,F,Osaka,2.0,2,0.6569681204456671
2665,2023-04-18,0,1174.4719365506376,0.0,-0.6587097282464027,34.00344232835414,M,Fukuoka,5.0,2,0.5175186434818598
2666,2023-10-08,0,1211.8327674959662,0.0,-0.5669224083309523,42.35718675553802,F,Tokyo,4.0,2,0.5672685759349302
2667,2023-05-08,1,1254.148735390992,769.7193225917849,-0.23071599701349838,39.96642825288728,F,Nagoya,11.0,4,0.79396492232773
2668,2023-08-17,0,1155.2497508070883,0.0,-0.6119133496668471,,F,Fukuoka,5.0,3,0.5423122427146386
2669,2023-04-21,1,1485.8790700607667,134.5706086756115,-0.6056363017846378,21.1140263282771,F,Nagoya,7.0,3,0.5457270689313464
2670,2023-05-16,0,1220.2551559373417,0.0,-0.43833612651067294,24.920273110041467,F,Fukuoka,5.0,4,0.6451089081043575
2671,2023-12-28,0,864.7596862892138,0.0,-0.8121987735122462,29.152473417559108,F,Tokyo,2.0,2,0.44388099855900526
2672,2023-07-05,1,1610.5051549441619,43.91411603008462,-0.48744574197313795,45.49909370520707,M,Nagoya,6.0,2,0.6141932001308388
2673,2023-05-24,0,985.316062233096,0.0,-0.5577987171261289,28.064235047190827,F,Other,5.0,3,0.5724678414330451
2674,2023-03-13,0,1743.0530108277458,0.0,-0.16997376571174846,66.19735947391932,F,Nagoya,2.0,4,0.8436869497326935
2675,2023-05-09,0,1431.7078507824247,0.0,-0.3991485039341689,55.40726553839727,F,Nagoya,5.0,2,0.6708910638929573
2676,2023-12-30,0,1581.7276882033823,0.0,-0.4504794719039752,52.125393244985624,F,Fukuoka,,2,0.6373225000193965
2677,2023-09-18,0,1169.2470775641757,0.0,-0.456901497927855,38.20511646290275,M,Tokyo,,3,0.6332427126101645
2678,2023-01-03,0,8472.901021228012,0.0,-0.33217110508307446,62.71421103580725,F,Fukuoka,5.0,2,0.7173645675287824
2679,2023-04-14,0,1389.761428181811,0.0,-0.34060578094232624,36.72991553318314,F,Other,4.0,4,0.7113392763387726
2680,2023-08-12,0,,0.0,-0.40787583529385874,39.53107878768631,M,Tokyo,6.0,3,0.665061450755641
2681,2023-11-16,1,1372.121888007235,445.9051950842339,-0.4110488784836107,42.549618096239044,F,Other,4.0,3,0.6629545264968172
2682,2023-12-28,1,1801.754827497995,183.52582611186256,-0.2173076809465021,50.527345608150156,F,Tokyo,,4,0.8046823456866505
2683,2023-12-20,0,140.03185104941016,0.0,-0.23328015393115328,49.55362118504478,F,Osaka,5.0,4,0.7919316795702831
2684,2023-01-10,0,1083.1559482486832,0.0,-0.7255591883892595,32.87312082333095,Other,Other,3.0,2,0.4840538158877826
2685,2023-10-29,0,1335.534365151296,0.0,-0.550047226073428,32.00509420861069,F,Sapporo,3.0,3,0.5769225638497534
2686,2023-08-19,0,1409.8390778552605,0.0,-0.3165150146160854,49.59854435728127,F,Other,6.0,3,0.7286840704660801
2687,2023-08-07,1,1747.0892367688562,182.71833662331463,-0.23636759503817162,50.72854875836849,F,Other,,4,0.7894904077292795
2688,2023-03-07,1,1923.2272034122516,108.21525590657215,-0.349035785094775,34.099733127656904,F,Osaka,5.0,4,0.7053678880615823
2689,2023-04-22,0,1172.5647131672906,0.0,-0.7184596478081589,,F,Nagoya,3.0,3,0.4875026035157898
2690,2023-01-13,0,1253.07306816985,0.0,-0.31146211234022214,36.89025855987633,F,Osaka,6.0,4,0.7323753578681151
2691,2023-03-27,0,1372.432383764016,0.0,-0.2922190452566639,49.35288698238788,M,Osaka,8.0,3,0.7466049776817033
2692,2023-08-22,0,1618.9547546653794,0.0,-0.1736810559833545,67.0812526962967,M,Osaka,1.0,4,0.8405649479704106
2693,2023-03-31,0,1364.6184710591367,0.0,-1.062894941331074,22.03063056489007,M,Fukuoka,6.0,1,0.3454542913539874
2694,2023-11-10,1,1151.068544954364,118.46521179648451,-0.6645467759566518,33.601431207541395,F,Osaka,5.0,2,0.5145066615612122
2695,2023-02-23,1,1658.8252639417183,114.3971656775323,-0.3485127274106948,34.15894657711935,F,Sapporo,5.0,4,0.7057369326629821
2696,2023-01-12,0,1696.2584077655977,0.0,-0.3382413718869365,60.337080091472515,M,Fukuoka,6.0,2,0.7130231632797336
2697,2023-07-28,0,1497.683459854985,0.0,-0.3605992391595644,39.47587749312051,M,Tokyo,9.0,3,0.6972583762341795
2698,2023-01-14,1,1575.5217530886075,787.0318736981686,-0.4059467171453086,26.390101609416014,M,Nagoya,6.0,4,0.6663456711785816
2699,2023-05-01,0,1079.878340757443,0.0,-0.3128819023460661,48.38042924382729,F,Osaka,7.0,3,0.7313362764675881
2700,2023-01-20,0,1601.5928401342296,0.0,-0.38115912336950436,33.9304221993858,F,Osaka,3.0,4,0.6830691886007901
2701,2023-03-16,0,1021.7003435448412,0.0,-0.6448595781971084,21.634190899630685,F,Sapporo,5.0,3,0.5247362212396295
2702,2023-08-31,1,137.24450045259888,,-0.4381076885328715,26.60840039085774,F,Osaka,4.0,4,0.6452562923122437
2703,2023-08-11,0,4950.871514733917,0.0,-0.19595045121107862,66.01062931633929,F,Other,7.0,3,0.822052965297964
2704,2023-03-11,0,1583.0597455711986,0.0,-0.4122617964082703,45.76313832474193,M,Fukuoka,2.0,3,0.6621509045305395
2705,2023-11-08,1,1619.057838669083,644.424827578067,-0.42057281147339004,41.61640083178814,F,Nagoya,4.0,3,0.6566705635303299
2706,2023-07-30,1,1718.3358372206458,289.82409126396595,-0.2036964671091815,36.25159396281931,F,Fukuoka,8.0,5,0.8157099283071515
2707,2023-04-11,1,1441.51133771898,137.90597636790753,-0.6065243383956702,44.38223263178198,F,Tokyo,1.0,2,0.5452426584333778
2708,2023-07-05,0,,0.0,-0.3945990301137466,44.20353919003742,F,Tokyo,4.0,3,0.6739502187208927
2709,2023-05-12,0,1290.201997200373,0.0,-0.39285137509365586,44.38253242310989,F,Tokyo,12.0,2,0.6751290810263696
2710,2023-04-21,1,1352.0649740474319,484.819927294574,-0.7700543602018045,41.722676354166296,F,Osaka,4.0,1,0.46298789941149326
2711,2023-05-12,1,1710.3028214626218,370.8802665685165,-0.12800999517033526,53.031975074583244,F,Tokyo,8.0,5,0.8798445848041992
2712,2023-01-20,0,1025.6678076346275,0.0,-0.5499439476885127,40.34656519001096,Other,Other,6.0,2,0.5769821505573358
2713,2023-01-24,0,1343.8182622838115,0.0,-0.5090430461084045,25.330917466710417,F,Osaka,9.0,3,0.6010705003361647
2714,2023-08-15,1,-1465.17769695617,379.1793392905991,-0.4838154700395608,30.813656636486975,M,Nagoya,7.0,3,0.6164269405568369
2715,2023-06-03,1,1544.8633160580212,412.1686375928459,-0.49324894583369194,20.0,F,Tokyo,5.0,4,0.610639233949222
2716,2023-10-20,0,1525.6241410192301,0.0,-0.13938675816800375,70.0,F,Tokyo,4.0,4,0.8698915256370021
2717,2023-08-18,0,1276.0197677888402,0.0,-0.3747615150120455,52.9413188792903,M,Tokyo,8.0,2,0.6874532064127193
2718,2023-11-06,0,1018.7982419044084,0.0,-0.6319109889658183,27.548942573061446,M,Fukuoka,2.0,3,0.531574995713078
2719,2023-12-25,0,900.2663689914203,0.0,-0.8992083560414297,35.7723272590435,M,Osaka,3.0,1,0.4068916454877303
2720,2023-07-21,0,1062.4967613938577,0.0,-0.592126360368528,30.4468528869035,F,Osaka,2.0,3,0.5531498373473209
2721,2023-02-07,0,1650.8693711935598,0.0,-0.16869247178362345,63.138208170611755,F,Nagoya,4.0,4,0.8447686535410259
2722,2023-09-17,0,1357.9887634424083,0.0,-0.7709570475733484,20.0,M,Fukuoka,9.0,2,0.46257015465625057
2723,2023-07-07,0,1569.3532364505365,0.0,-0.2869573769780782,41.71714088228169,M,Tokyo,5.0,4,0.750543718496684
2724,2023-02-26,0,996.8064177868383,0.0,-0.8252860721713379,38.37208236152728,F,Sapporo,4.0,1,0.4381096434593702
2725,2023-01-20,1,1285.4975881753428,,-0.588260657282571,52.402579460636716,M,Nagoya,5.0,1,0.5552922887534388
2726,2023-09-30,0,748.5971242675417,0.0,-0.7692407733596165,38.439861584129574,M,Nagoya,6.0,1,0.46336473354748914
2727,2023-04-29,0,845.371039282903,0.0,-0.9130152521507702,20.0,F,Tokyo,4.0,2,0.401312339887548
2728,2023-03-12,1,1331.4856602003251,89.90507988266958,-0.44211485603512013,36.233232480363384,F,Osaka,6.0,3,0.6426758159202128
2729,2023-01-04,0,1085.078982130953,0.0,-0.7642441746353338,,M,Tokyo,6.0,2,0.46568577501199554
2730,2023-08-09,1,2129.683400715466,387.97633613432316,-0.18629837997161855,41.19369319834841,F,Other,7.0,5,0.8300258948264319
2731,2023-01-14,1,1818.5255113069445,449.9193338264164,-0.10554515987860683,61.5126555478049,M,Osaka,7.0,5,0.899833835442423
2732,2023-01-03,0,769.4542461903093,0.0,-0.7184596478081589,,F,Other,3.0,3,0.4875026035157898
2733,2023-08-04,1,7253.921156574395,,-0.5586659485149614,27.996658969001444,M,Osaka,5.0,3,0.5719715945633034
2734,2023-08-17,0,1288.9322983150196,0.0,-0.28701377276913853,31.709605693247546,M,Tokyo,3.0,5,0.7505013921834726
2735,2023-12-02,0,1594.9737380783959,0.0,-0.3474847796837859,34.27553356880183,F,Osaka,5.0,4,0.7064627663344335
2736,2023-07-05,0,934.0590870567976,0.0,-0.4435246488845106,51.10188496157866,F,Tokyo,5.0,2,0.6417704145144835
2737,2023-02-24,0,1155.6409816849352,0.0,-0.33487137017719837,37.39683373657919,M,Other,4.0,4,0.7154301059819645
2738,2023-09-11,1,1613.3842811901814,195.26771792575963,-0.5182076489691356,46.23704088580668,M,Sapporo,4.0,2,0.5955870929132475
2739,2023-01-24,0,872.2223220859976,0.0,-0.5465654331715918,30.613404344023355,F,Fukuoka,4.0,3,0.5789347897819757
2740,2023-06-11,0,144.92462961111275,0.0,-0.3857603618629512,43.44886518126906,F,Nagoya,5.0,3,0.6799334440426745
2741,2023-06-07,0,1423.5992599505535,0.0,-0.2014116480959216,51.666964463165726,M,Nagoya,7.0,4,0.8175758086486016
2742,2023-03-23,0,1235.407795165472,0.0,-0.8144859500144523,29.015506753943676,F,Other,2.0,2,0.44286692449434933
2743,2023-06-08,0,1187.4113541508275,0.0,-0.620212098534669,51.72037179709772,M,Tokyo,4.0,1,0.5378303523667992
2744,2023-07-07,0,1415.9225520389516,0.0,-0.2694633169660678,40.78559153091353,F,Sapporo,7.0,4,0.763789297017179
2745,2023-03-01,1,1788.1704135726268,135.09467817153327,-0.22633113082822345,55.68190360723379,M,Nagoya,2.0,4,0.7974539962391018
2746,2023-11-01,0,1273.5985678151221,0.0,-0.4520777649017629,36.978701498845396,M,Other,5.0,3,0.6363046855296798
2747,2023-11-15,1,1431.369505292705,485.597960746941,-0.29451403781224655,45.718669827431484,M,Sapporo,10.0,3,0.7448934894932584
2748,2023-07-30,0,136.9740847994586,0.0,-0.25602743429488617,39.39090652482205,F,Other,9.0,4,0.7741207309445154
2749,2023-06-01,1,1237.354159353654,171.87458721817154,-0.4177608294815445,38.55681606939132,M,Nagoya,6.0,3,0.6585197079918271
2750,2023-04-19,1,1256.5525063908954,145.13177381747397,-0.5687407054659963,43.88395642338535,M,Tokyo,3.0,2,0.5662380502931638
2751,2023-03-17,0,1052.759443446691,0.0,-0.277116012452908,48.05211203837356,M,Osaka,10.0,3,0.7579665583499491
2752,2023-01-30,0,1700.2083837051673,0.0,-0.40728554222633334,21.256526321139923,M,Fukuoka,1.0,5,0.6654541478113315
2753,2023-11-10,1,1872.258480688354,29.421234469358268,-0.12750916234558576,61.50450413226817,F,Sapporo,11.0,4,0.8802853502186779
2754,2023-04-27,0,1146.6119001163527,0.0,-0.7443966598630536,20.0,M,Tokyo,2.0,3,0.4750208125210601
2755,2023-12-22,1,1251.590467113307,,-0.6972382393476757,29.72781835391656,F,Osaka,6.0,2,0.4979586489965439
2756,2023-07-11,0,1490.9898019229554,0.0,-0.3112290424581486,38.58596393852649,M,Tokyo,5.0,4,0.7325460723998655
2757,2023-01-19,0,1596.6113616107905,0.0,-0.30382170769891104,46.18533953628922,M,Other,9.0,3,0.7379924329906651
2758,2023-06-22,0,1803.6725070614589,0.0,-0.19085828197557558,63.642587916120675,F,Tokyo,9.0,3,0.826249674225914
2759,2023-08-16,1,1373.4748585030516,494.05933697947376,-0.8259394196504408,20.0,F,Nagoya,7.0,2,0.437823499114202
2760,2023-12-16,0,1606.9327597581228,0.0,-0.3075147728611079,32.38458807415434,M,Tokyo,9.0,4,0.7352720052963561
2761,2023-07-02,1,1368.4694003303541,274.01378015893505,-0.6209570476034612,20.0,M,Osaka,7.0,3,0.5374298453437496
2762,2023-04-23,1,,134.74783576580387,-0.43246881024061623,,F,Other,4.0,3,0.6489050919125117
2763,2023-07-02,0,1290.4066854641635,0.0,-0.42965765217972224,44.075253767500456,F,Tokyo,2.0,3,0.6507318331188097
2764,2023-05-26,0,1263.5890698921855,0.0,-0.24841918598151877,63.861936132568786,Other,Tokyo,3.0,3,0.7800328957809044
2765,2023-11-15,1,1193.0842518295328,161.56431147250794,-0.4017660552738072,41.80952141340181,F,Tokyo,5.0,3,0.6691372684158564
2766,2023-04-26,0,1376.8073408882476,0.0,-0.2949604553113563,55.6603769416357,F,Osaka,4.0,3,0.7445610302178715
2767,2023-04-23,1,1274.7233245808993,96.91852432195907,-0.7119574894435182,48.757556223085885,F,Nagoya,2.0,1,0.4906827503526561
2768,2023-09-08,0,1120.7858555941884,0.0,-0.5525962477518599,33.47127704492247,F,Tokyo,2.0,3,0.575453848416458
2769,2023-09-08,0,1169.996942383044,0.0,-0.9432489457406236,20.0,F,Fukuoka,3.0,2,0.389360766050778
2770,2023-10-30,1,1765.8637289190535,694.8588310594047,-0.44686812212411425,44.12503447437716,F,Tokyo,1.0,3,0.6396282554286059
2771,2023-11-09,0,1211.442871281424,0.0,-0.693147180359945,20.0,F,Other,4.0,3,0.5000000000000001
2772,2023-04-28,0,1591.7300002073832,0.0,-0.2672801077579657,59.428106090044665,F,Sapporo,4.0,3,0.7654586304326776
2773,2023-10-28,0,1399.7067220500999,0.0,-0.29311078519459716,37.56906846944764,F,Other,7.0,4,0.7459394969671204
2774,2023-06-10,0,1634.5933021702726,0.0,-0.17764519625085612,57.92766117267125,F,Other,6.0,4,0.8372394263842119
2775,2023-07-17,0,1033.8827249227202,0.0,-1.0157298545296507,32.79678348801401,F,Osaka,1.0,1,0.3621380251776887
2776,2023-09-17,1,1578.1759053567346,706.5999285752151,-0.3962723737159448,44.03276179601488,F,Osaka,4.0,3,0.6728234114648142
2777,2023-05-28,0,1349.9121223109792,0.0,-0.5357809558256544,43.14023286002033,M,Fukuoka,5.0,2,0.5852120867517729
2778,2023-08-28,0,1302.4029791104513,0.0,-0.4270540747123838,39.324338229836144,M,Tokyo,5.0,3,0.6524282713028816
2779,2023-02-16,0,1116.0561652342158,0.0,-0.5108903823989706,33.51010729905112,F,Tokyo,4.0,3,0.5999611459782891
2780,2023-07-17,0,1291.1634178341512,0.0,-0.5224697200045015,45.8868402770578,F,Tokyo,4.0,2,0.5930540602321186
2781,2023-02-16,0,1193.8748206612484,0.0,-0.4998133641003354,26.107551047751876,M,Osaka,9.0,3,0.6066438705722691
2782,2023-03-19,1,1929.7547910872804,337.1839292832141,-0.40128043539354213,21.85847006561412,F,Nagoya,9.0,4,0.6694622936890536
2783,2023-05-04,1,1637.7340920080655,475.80171232221977,-0.1908592437703659,58.64240339990241,M,Tokyo,4.0,4,0.8262488795436639
2784,2023-03-16,0,2121.017058321582,0.0,-0.20560677645074238,50.90751983338151,M,Tokyo,7.0,4,0.8141531574412998
2785,2023-12-25,0,1677.8191689914734,0.0,-0.3326731327945748,40.9883741290336,F,Fukuoka,2.0,4,0.7170045210208085
2786,2023-05-17,0,132.32504247438695,0.0,-0.22055313471038326,64.97713573815672,F,Tokyo,5.0,3,0.802075019605484
2787,2023-03-31,0,1630.1673370181588,0.0,-0.3188149238240061,35.98351721912733,M,Other,6.0,4,0.7270100890030988
